-8099452.164,1109285.536,1058
-7858328.171,1108903.054,1462
-7847160.536,1108847.064,1295
-7712150.464,1106381.254,1270
-7712150.464,1106381.254,1270
-7659368.862,1105371.260,867
-7645141.315,1106742.791,1446
-7638035.377,1106666.465,1735
-7625346.276,1106526.764,1088
-7623817.905,1107016.231,1102
-7552265.709,1105131.044,1136
-7549227.227,1104584.779,1257
-7460390.024,1104819.266,1084
-9382552.478,1081851.836,1092
-9380017.843,1081943.533,1184
-9294863.919,1085422.968,1348
-9265979.808,1086889.321,2176
-9255331.707,1087240.696,1660
-9255331.707,1087240.696,1660
-8138023.718,1106154.847,1598
-8123812.464,1106698.463,3215
-7857832.906,1106363.548,1588
-7811639.821,1106617.219,807
-7790839.049,1104962.400,1336
-7652263.158,1105297.777,1201
-7648710.316,1105260.523,1340
-7635530.652,1103599.505,1259
-7547711.375,1104058.541,1284
-7529440.948,1103811.622,1119
-7524379.929,1102729.636,1298
-9391622.884,1080032.983,1232
-9367255.747,1079918.512,2418
-9366241.928,1079954.716,2395
-9309482.030,1082435.915,1915
-9309482.030,1082435.915,1915
-9287665.188,1082677.836,1837
-9267941.954,1084830.701,2159
-8124820.434,1103650.904,3046
-8112134.687,1105201.357,2280
-8110101.388,1103682.821,2069
-7857342.618,1102809.528,1416
-7796939.685,1103480.948,1655
-7782228.021,1102368.077,1685
-7553327.205,1101601.818,1053
-7520855.750,1100656.720,1424
-7412271.757,1098477.182,871
-7410749.525,1098451.463,899
-7394993.629,1099696.754,948
-9373303.031,1078708.585,1582
-9367255.747,1079918.512,2418
-9360613.001,1078664.522,2215
-9344392.081,1079236.886,2430
-9305392.366,1081580.025,1968
-9300795.958,1080740.658,2098
-9259747.717,1082608.934,1478
-8131923.575,1102618.418,2382
-8124820.434,1103650.904,3046
-8108070.201,1103179.244,1914
-7875113.110,1101369.536,1173
-7857342.618,1102809.528,1416
-7852777.318,1102279.711,1465
-7782228.021,1102368.077,1685
-7735536.183,1102016.861,1355
-7725398.711,1100411.991,1696
-7711692.018,1100801.006,1564
-7634559.704,1099536.388,933
-7614249.546,1100323.091,955
-7540159.895,1099402.966,1233
-7519354.585,1099117.983,1453
-7514294.439,1098035.170,1644
-7513258.133,1099538.140,1250
-7505668.209,1097912.527,1052
-7505668.209,1097912.527,1052
-7119057.975,1091368.772,776
-9359057.130,1077725.901,2196
-9352974.478,1077940.902,2195
-9324587.862,1078931.328,2053
-8105524.989,1099124.086,1309
-7850759.967,1099733.040,1399
-7849747.542,1099220.647,1441
-7846702.620,1099205.141,1095
-7839082.198,1100687.052,1103
-7837054.911,1100168.885,1109
-7831982.730,1099633.903,1252
-7821829.970,1100083.572,929
-7774633.136,1099779.402,1237
-7766505.926,1100735.115,859
-7763468.412,1099698.669,1093
-7713739.691,1098791.411,1589
-7636595.051,1099051.896,891
-7514294.439,1098035.170,1644
-9375659.736,1073657.791,1102
-9364544.681,1075047.101,2016
-9348832.170,1075601.508,2122
-9340215.437,1075902.778,2541
-9335670.834,1076558.127,2805
-9293057.738,1077018.937,2100
-9257573.112,1078194.166,991
-8123793.481,1098578.568,2501
-8105524.989,1099124.086,1309
-7871574.079,1098309.840,1325
-7870051.651,1098303.019,1291
-7858374.833,1099263.227,1238
-7842650.702,1097662.342,1047
-7823880.354,1096544.939,919
-7795463.353,1096371.113,1461
-7780740.521,1097286.665,1546
-7712230.593,1097257.666,1571
-7528537.128,1095703.610,1100
-7507748.367,1094401.713,1133
-9363967.489,1073080.478,1956
-9293481.191,1074515.365,2283
-8135964.998,1095503.789,2280
-8133430.412,1096525.208,2055
-8125312.326,1097052.713,2496
-8118711.979,1095545.505,2093
-7843676.190,1095638.748,1146
-7791403.804,1096344.510,1677
-7732046.078,1094384.306,1912
-7545828.856,1092900.262,1298
-7545828.856,1092900.262,1298
-9366902.927,1069996.252,2116
-9357291.419,1070832.047,1685
-9344604.048,1070778.941,2228
-9293481.191,1074515.365,2283
-9269624.839,1074311.198,1977
-9262495.911,1073548.222,1509
-8137483.229,1093977.616,2038
-8135964.998,1095503.789,2280
-8120228.662,1093005.231,2376
-8111604.749,1094038.164,1702
-7877679.027,1094785.417,1209
-7852817.616,1094163.448,1199
-7800052.948,1092850.968,1935
-7789397.639,1092781.731,1794
-7785842.463,1093264.989,1778
-7778731.830,1094230.442,1978
-7557517.790,1091534.454,940
-9376007.265,1069176.415,857
-9366902.927,1069996.252,2116
-9359755.561,1068758.216,1849
-9348571.914,1068155.883,2267
-9276148.596,1072103.895,2240
-9262495.911,1073548.222,1509
-8120228.662,1093005.231,2376
-8116169.400,1093014.030,2102
-7852322.761,1091624.971,1150
-7831517.285,1092023.368,1119
-7824929.890,1090465.153,790
-7781286.286,1091712.965,2151
-7621473.039,1089770.152,857
-9362743.768,1067162.919,1770
-9348571.914,1068155.883,2267
-9334382.232,1068647.495,3139
-9308502.248,1068535.423,3127
-9298839.837,1067864.932,2518
-9285205.841,1069812.459,2096
-9257853.137,1071207.803,1300
-9254305.183,1071322.770,1000
-8127831.173,1089436.211,1953
-8123264.941,1089446.974,2314
-7800579.610,1089811.981,2041
-7782829.113,1088681.575,2375
-7713324.682,1088145.096,1383
-7710779.229,1089136.441,1201
-7706725.009,1088594.157,901
-7545401.397,1086823.386,956
-7531183.922,1087645.700,853
-9368719.680,1063972.697,1350
-9357589.402,1064860.127,1513
-9326205.704,1066939.301,3138
-9306441.599,1067609.776,3018
-9278077.552,1069052.107,2230
-9273974.074,1067692.885,1969
-8129859.355,1088923.946,1863
-8124783.465,1087921.541,2127
-8118186.966,1087429.055,1365
-8112102.015,1088963.616,1166
-7786901.364,1086681.146,2297
-7733634.149,1086288.036,2178
-9346896.524,1063741.870,1917
-9340275.012,1062976.715,2807
-9338806.161,1064518.331,2818
-9309348.380,1063531.895,3317
-9284077.062,1066364.567,2681
-9266830.249,1066432.005,1039
-8147607.704,1085832.327,973
-8131879.811,1085367.964,1736
-7870106.133,1086129.670,1061
-7824454.176,1084884.693,1164
-7788940.668,1085173.849,2468
-7781331.301,1085122.801,1912
-7764590.769,1085005.077,1124
-7734656.919,1085282.756,2226
-7714369.847,1084607.199,1251
-9361504.221,1060749.784,846
-9340275.012,1062976.715,2807
-9322979.275,1061579.513,3423
-9309348.380,1063531.895,3317
-8146590.134,1084820.833,898
-8126297.065,1084367.096,2387
-8122743.726,1083360.851,1855
-7833596.401,1082907.166,1108
-7824454.176,1084884.693,1164
-7799613.023,1082201.155,2951
-7790983.111,1083159.566,2491
-7747362.582,1082342.219,2149
-7739234.566,1083799.041,2112
-7728581.953,1083713.145,1729
-7715393.073,1083602.623,1261
-9348785.884,1059701.675,1464
-9341692.589,1059946.215,2331
-9338145.907,1060067.995,2624
-9319939.087,1061682.536,3120
-9265671.332,1061986.693,1823
-9254555.184,1063341.614,1135
-8126801.943,1083351.422,2374
-7821430.773,1081318.464,1068
-7799613.023,1082201.155,2951
-7799613.023,1082201.155,2951
-7747877.613,1081332.654,2159
-9300568.374,1058850.438,3291
-9292461.560,1059119.016,3578
-9266097.553,1059482.595,2022
-9262566.713,1060094.661,1779
-9253936.730,1059873.759,1278
-7827523.326,1080338.866,1463
-7716962.188,1078043.004,1045
-9332420.267,1055790.579,2328
-9217913.121,1059513.705,838
-7772253.513,1077457.369,969
-7738272.226,1077204.162,1161
-7716962.188,1078043.004,1045
-9351637.254,1054139.032,1086
-9337925.328,1053615.398,1562
-9294880.011,1055555.946,3720
-9286773.821,1055822.441,2733
-9277147.576,1056136.698,1691
-9261915.971,1055632.928,1924
-9213306.479,1058160.019,836
-8131855.667,1075731.458,2267
-7863562.433,1074944.620,1001
-7828560.166,1076288.989,1271
-7814875.364,1074690.507,2041
-7805737.332,1076156.416,2625
-7805737.332,1076156.416,2625
-7800675.100,1074604.629,3000
-7748427.438,1075762.949,2003
-7724096.345,1074049.959,1043
-9341893.313,1050995.916,1242
-9293768.610,1052607.215,3708
-9290222.422,1052723.582,3335
-9265414.500,1054026.523,2315
-9210174.346,1055263.800,799
-8126271.990,1073716.510,1567
-7758589.302,1073305.530,2224
-9325649.903,1050552.375,1885
-9300795.310,1050386.000,2477
-9294765.463,1052076.923,3737
-9243550.639,1052231.688,1033
-7770274.657,1070349.247,1425
-7762150.215,1071811.430,1960
-7737820.983,1070107.950,1681
-7731735.966,1070059.631,1811
-7730210.631,1070553.912,1777
-7718031.994,1071466.773,772
-9268310.329,1049452.227,2522
-7862064.307,1069868.234,766
-7805786.686,1068047.752,3046
-7733772.371,1069062.813,1847
-9278932.087,1048612.291,2436
-9270811.206,1048376.260,2732
-9251023.847,1048010.524,1774
-9239404.066,1049372.274,1066
-9227215.179,1048755.070,1368
-9227215.179,1048755.070,1368
-8134877.907,1067610.753,2241
-8129302.620,1068638.639,1595
-7785507.520,1067412.715,1937
-7775366.453,1067344.528,1647
-7739365.975,1067080.732,1757
-9340661.073,1044579.937,1184
-9338061.671,1042680.879,1042
-9332017.551,1043877.992,1170
-9291482.334,1044721.945,3189
-9255013.304,1045892.232,2344
-9240830.318,1046338.142,1282
-7813410.465,1065052.673,2218
-7805301.140,1064497.685,3220
-7785530.856,1063866.205,2411
-7745473.710,1064088.653,1920
-7745473.710,1064088.653,1920
-9329451.909,1042970.386,1385
-9328422.370,1042507.993,1344
-9215441.833,1045129.147,1149
-8128782.202,1063062.946,1370
-8128782.202,1063062.946,1370
-7824069.291,1063086.508,1560
-7800741.115,1063963.106,2707
-7785530.856,1063866.205,2411
-7726722.748,1062928.352,1310
-9288330.534,1041342.004,3142
-9276191.354,1042230.726,3054
-9276191.354,1042230.726,3054
-9273120.697,1041333.706,3208
-9257973.723,1043308.745,2580
-9257973.723,1043308.745,2580
-9221504.954,1044444.988,1427
-9213400.497,1044692.865,1033
-8857187.150,1052410.275,992
-8142976.967,1062519.525,1639
-8141451.846,1061002.916,2036
-8138409.974,1061011.040,1767
-8138409.974,1061011.040,1767
-8135368.100,1061018.924,1877
-7829659.995,1060583.496,1900
-7821542.835,1061552.215,1519
-7776418.519,1061778.859,1797
-7750067.096,1060071.319,1694
-9325757.689,1038621.930,1284
-9287285.484,1040380.869,3096
-9267992.766,1039506.285,2274
-9261915.405,1039698.926,2351
-9257373.019,1040340.196,2721
-9224958.798,1041348.454,1502
-8151588.397,1059960.314,1190
-8131818.000,1060520.896,1466
-7830172.419,1059572.832,1985
-7804830.917,1058414.840,3486
-9282141.112,1038059.118,2912
-7790643.193,1057313.456,2158
-7733872.542,1056402.162,1402
-7731342.037,1055875.817,1392
-9228872.995,1036743.517,1837
-9225880.141,1038330.106,1762
-9223317.481,1037411.805,1535
-8863171.427,1047757.321,807
-8141435.408,1054920.447,2164
-8135860.814,1055441.914,1691
-8128256.032,1054953.715,1240
-7823094.775,1055987.430,1941
-7815497.000,1054931.303,2466
-7807896.631,1054380.354,3048
-7782539.150,1056247.686,1525
-7769366.630,1055145.524,1493
-7736414.959,1055409.320,1823
-9258735.818,1035318.727,3047
-8130788.078,1053933.988,1283
-7797765.230,1053305.830,2347
-7776480.193,1052661.783,1600
-7749613.012,1052977.891,1706
-7743019.977,1053434.694,1592
-9322423.903,1029789.262,1247
-8842282.088,1042665.214,804
-8148017.836,1052368.095,2820
-7833761.156,1051991.984,1305
-7811465.500,1050855.386,2837
-7805380.413,1051326.018,2462
-9254007.506,1029990.611,2839
-9240842.730,1030398.150,3254
-9205904.138,1031458.471,1373
-8146994.076,1048823.600,2687
-8137367.124,1049863.116,1639
-8132296.318,1048862.305,1206
-7865702.125,1050119.854,761
-7837829.020,1049480.083,1754
-7768395.029,1049061.556,1599
-7763837.290,1048523.369,1982
-9243819.417,1028314.595,3324
-9242346.423,1029853.843,3478
-9196223.988,1029752.252,1189
-8141920.436,1046810.618,2113
-7833275.594,1047936.721,1780
-7831253.749,1046912.964,2183
-7828213.017,1046896.757,2448
-7802366.906,1046749.414,2177
-7743576.662,1046856.681,1260
-7742566.932,1046342.773,1260
-9317688.599,1024479.647,1121
-9209344.335,1027866.390,1961
-9207810.497,1027413.781,2019
-8150534.433,1046279.807,2776
-7859640.954,1045533.013,896
-7816061.616,1044803.656,3008
-7794777.750,1044677.168,1350
-7781088.688,1045602.449,1735
-9316627.625,1023023.831,1163
-9222418.497,1024484.174,2427
-8824397.679,1035485.916,852
-8153056.339,1042218.942,2768
-8147994.752,1044260.299,2662
-8117589.129,1044334.690,878
-7842425.884,1042411.598,1592
-7804927.969,1042206.784,2010
-7769957.157,1042996.011,1322
-7747657.234,1043343.332,1406
-9247210.324,1023231.478,3072
-9223922.313,1023940.666,2435
-9220393.385,1024545.153,2453
-9195541.262,1023789.408,1460
-8153056.339,1042218.942,2768
-8150015.942,1042227.823,2434
-8141905.501,1041237.031,1461
-8135823.578,1040746.151,987
-7825712.006,1040805.364,2845
-7813551.005,1040737.780,2823
-7806969.767,1039686.843,1997
-7798355.989,1039635.290,1603
-7796829.699,1040638.688,1496
-9240537.880,1020448.695,2827
-9240537.880,1020448.695,2827
-9209181.043,1022389.116,2098
-8155580.821,1039171.596,2405
-7874366.920,1038505.264,853
-7825725.669,1038273.265,2538
-7798355.989,1039635.290,1603
-7784678.594,1039043.227,1769
-7767447.926,1039434.736,1413
-7760868.138,1038376.420,1316
-9235951.670,1019592.395,2752
-9212650.693,1019794.429,2210
-9197970.046,1020228.453,1736
-9185314.061,1020598.286,883
-8145946.634,1036666.421,1593
-7867788.791,1036451.401,1580
-7836368.483,1037822.735,1884
-7826749.875,1036253.140,2711
-7779628.373,1036478.962,1447
-9252564.817,1016098.804,2067
-9237885.930,1016546.366,2692
-9199936.414,1018176.929,2079
-8168238.007,1036091.941,914
-8139358.719,1036177.477,1042
-8137329.523,1035169.509,1210
-7871850.552,1034442.755,1495
-7869310.921,1035951.442,1598
-7828787.205,1034238.445,2904
-7810540.009,1035656.687,1981
-7768492.470,1034885.745,1203
-7753796.637,1035288.846,887
-9308714.625,1013343.601,1155
-9246460.495,1015290.122,2266
-9226720.137,1015887.179,3108
-9190766.582,1016451.112,1357
-8838892.865,1025639.336,926
-8836857.030,1025177.841,988
-8832319.521,1026274.858,862
-8169746.046,1032541.191,1063
-8163161.763,1033069.258,1635
-8137829.705,1032635.397,930
-7873374.654,1033436.187,1431
-7851594.928,1032326.852,1286
-7846526.465,1032809.084,1698
-7846526.465,1032809.084,1698
-7828787.205,1034238.445,2904
-7804984.860,1032586.428,2541
-9304064.708,1010511.312,1059
-9292456.235,1011873.190,915
-9225097.452,1012449.755,3309
-9218055.950,1014153.677,2738
-8829210.553,1022817.797,810
-8158597.563,1031563.996,2509
-8156568.124,1030557.162,2136
-7871356.698,1031401.970,1918
-7830832.243,1030704.718,2914
-7806510.585,1031582.803,2626
-7793339.290,1031503.666,1626
-7780681.208,1030411.078,1044
-9304064.708,1010511.312,1059
-9225097.452,1012449.755,3309
-9205805.819,1011028.132,1876
-9191142.621,1011953.851,1339
-8159602.922,1029028.434,2177
-8146435.070,1030079.917,1077
-8142887.681,1029583.035,952
-7870858.629,1029374.203,1946
-7808548.656,1029569.560,2823
-7772589.602,1028333.133,947
-9205805.819,1011028.132,1876
-9197187.243,1010781.560,1258
-9181483.057,1010736.812,881
-8140857.426,1028068.903,1154
-8140857.426,1028068.903,1154
-7855670.981,1027282.019,1630
-7778171.525,1026851.586,943
-9301361.347,1005132.246,947
-9229027.488,1008348.990,3120
-8171748.401,1025444.020,1367
-7877964.785,1025858.657,1499
-7873412.362,1024321.076,2405
-7873412.362,1024321.076,2405
-7862264.901,1025286.262,1731
-7855178.368,1024241.802,2044
-7835923.766,1025667.838,3185
-7812626.973,1025036.727,3097
-7799463.891,1023947.819,1350
-9223357.350,1005032.231,2965
-9201105.679,1006182.964,1640
-8165157.171,1023440.137,2000
-8163636.090,1022938.597,2161
-8146920.670,1022481.695,1196
-8146920.670,1022481.695,1196
-7882030.779,1022330.240,1652
-7875948.971,1023318.754,2360
-7871388.470,1023806.351,2390
-7864306.348,1021750.978,1826
-7855178.368,1024241.802,2044
-7814157.846,1023020.527,3042
-7787824.122,1022358.193,1236
-9293125.167,1000919.725,946
-9215231.415,1004275.882,2765
-9193485.958,1005407.020,1417
-9185346.245,1004145.694,1010
-8171736.428,1021899.335,1750
-8146920.670,1022481.695,1196
-8138306.660,1020985.225,1306
-8130707.370,1019990.928,765
-7792895.033,1021377.375,947
-9219235.727,1002664.231,3133
-9187370.418,1004087.745,1043
-8170711.645,1018358.355,1869
-8141341.468,1019458.263,1002
-8139819.547,1018449.447,1407
-8130707.370,1019990.928,765
-7852669.308,1019167.548,2527
-7842543.099,1018613.301,3206
-7842543.099,1018613.301,3206
-9287972.919,998098.980,1049
-9283404.163,997743.581,983
-9278344.848,997899.664,1050
-9278344.848,997899.664,1050
-8170201.856,1017347.416,1908
-7874960.686,1017239.173,3295
-7860277.021,1016670.762,2274
-7820268.618,1016980.245,2871
-7805082.375,1015882.940,1468
-7796974.082,1016847.295,835
-9212541.271,998876.581,2543
-8162597.732,1014840.392,1957
-8161581.833,1013830.976,2052
-8148419.005,1014882.144,1229
-7884087.693,1014237.572,2634
-7868383.743,1015693.277,2155
-7805082.375,1015882.940,1468
-7791416.082,1014789.423,1128
-8173226.618,1013287.015,1806
-8172215.592,1013796.681,1830
-8161581.833,1013830.976,2052
-7885108.103,1012216.542,2807
-7847132.122,1012055.085,3865
-7847132.122,1012055.085,3865
-9260441.541,991982.619,926
-9159287.806,995905.579,873
-8189923.130,1009683.674,832
-8166635.768,1010777.507,1385
-8136763.406,1011368.584,994
-7871440.883,1011150.198,2564
-9154638.084,992543.208,831
-7881579.297,1008153.592,3838
-7881579.297,1008153.592,3838
-7873478.547,1008121.573,2683
-7857778.886,1009067.125,3738
-7804616.947,1008795.802,1529
-7801072.845,1008775.226,1526
-9272967.407,987626.961,826
-9256796.056,988611.670,1200
-9197597.060,989844.835,2592
-8168646.277,1006215.182,1567
-8156497.179,1006758.974,1056
-7908417.953,1006729.492,1173
-7895764.488,1005674.916,2907
-7887656.740,1007670.382,3115
-7878043.186,1006115.265,3151
-9265350.219,986863.207,1075
-9250696.436,987799.372,924
-9249149.413,986850.789,861
-9205633.833,987623.129,2466
-9202627.244,988705.122,2665
-9192510.116,988993.275,2711
-9165671.460,988748.636,1741
-9159601.037,988916.211,1580
-8171680.562,1005192.898,1751
-8158513.219,1003715.923,1547
-8134217.131,1005299.823,1028
-7894245.688,1005669.583,2922
-7836539.122,1003906.720,3571
-7829950.224,1005391.594,3227
-9263267.295,984937.527,1088
-9199043.723,987313.379,2876
-9162581.306,986839.965,1669
-8158513.219,1003715.923,1547
-7906405.898,1002673.790,1594
-7867426.327,1002529.560,2662
-7856797.833,1001977.713,3814
-7856797.833,1001977.713,3814
-7838571.517,1002398.713,3501
-7821362.657,1001804.979,1447
-7820347.528,1002305.520,1399
-7810223.127,1002250.216,952
-9199464.641,984313.417,2850
-9186805.501,984172.853,2844
-9178234.537,985409.188,2051
-9164085.102,986300.024,1908
-8180777.164,1000606.699,911
-8149395.247,1001717.500,876
-8146353.865,1000207.350,1067
-8138763.384,1001239.265,1675
-7900336.255,1001135.456,2293
-7884647.544,1000067.505,4111
-7843137.187,1000396.812,3424
-7843137.187,1000396.812,3424
-7837566.526,1000875.841,3437
-7807191.538,1001221.355,922
-9260128.659,981551.874,1547
-9201459.551,983260.828,2572
-9179162.893,982393.786,2246
-8753707.159,993052.577,1059
-8190895.505,999051.608,944
-8182792.946,998069.220,1352
-8174191.411,999111.122,1996
-8169635.741,999126.166,1521
-8164064.549,998131.698,1203
-7914517.790,998650.162,1294
-7905915.989,997611.227,2042
-7847700.037,998900.368,3364
-7822391.106,998774.860,1619
-9257496.586,978150.618,1627
-9255964.746,977698.940,1642
-9162936.566,981347.017,1489
-8174692.483,997591.237,1897
-7885168.827,996021.157,4339
-7882128.108,997021.761,4226
-7867449.527,996963.389,3754
-7867449.527,996963.389,3754
-7850244.841,995876.367,3649
-9255964.746,977698.940,1642
-9205392.593,979166.029,1761
-9188141.601,977660.169,3380
-9168951.074,979188.386,2332
-8734897.994,988346.244,971
-8150388.045,994629.346,949
-8142291.246,995156.978,1317
-7904915.116,994065.692,2361
-7889729.619,994519.832,4313
-7889729.619,994519.832,4313
-7884162.212,994499.399,4417
-7853290.794,993866.446,3814
-9249288.317,974415.946,1622
-9249288.317,974415.946,1622
-9242743.632,975602.049,1545
-9233655.683,976364.063,1285
-9188141.601,977660.169,3380
-9169894.149,976670.958,2280
-9154749.327,978080.933,1309
-8744005.641,988190.465,1000
-8181258.398,993520.449,1217
-8177204.292,992016.507,2438
-8177204.292,992016.507,2438
-7920103.165,992593.826,2025
-7906942.826,993060.154,2550
-7888728.356,991480.326,4407
-7873039.571,991420.606,3830
-7853290.794,993866.446,3814
-7849251.125,991824.512,3040
-7835078.057,992263.030,1834
-7830014.532,992743.625,2271
-9206291.193,975158.172,1405
-9193648.787,975514.158,2204
-9185543.697,975242.312,2720
-9162786.846,975868.708,2049
-9160231.194,974941.489,1922
-8745960.242,984132.474,982
-8738894.347,985259.513,993
-8734821.244,983819.383,1131
-8161509.130,990043.011,1142
-8149366.105,991089.903,1138
-8138230.936,990612.739,1884
-7900371.821,990508.822,3789
-7873039.571,991420.606,3830
-7824961.352,991200.291,1341
-9237542.528,970780.714,1446
-9204212.255,973225.846,1427
-9190039.497,973125.191,2401
-9163757.558,974347.212,2161
-9156677.765,974539.430,1961
-9156677.765,974539.430,1961
-8734821.244,983819.383,1131
-8173648.191,987980.754,2076
-8140251.464,989089.697,2025
-8140251.464,989089.697,2025
-7920619.321,989053.263,2485
-7912523.865,988523.571,3256
-7875071.909,989404.984,3912
-7848257.529,987773.069,2144
-7831049.571,988196.388,1888
-9237542.528,970780.714,1446
-9140428.759,972482.881,1459
-9136383.283,972590.332,1321
-9136383.283,972590.332,1321
-9130315.030,972750.777,1032
-9089315.153,972313.902,943
-8169090.522,986983.696,1633
-8169090.522,986983.696,1633
-8163019.629,987508.590,1260
-8142270.560,987060.654,1632
-7919614.415,986520.575,2674
-7919614.415,986520.575,2674
-7914046.567,987010.279,3081
-7907468.093,986990.112,3593
-7902912.121,987481.465,3297
-7892290.578,985927.771,4536
-7877613.986,986379.534,4090
-7877613.986,986379.534,4090
-7829035.595,986163.131,1144
-9236445.154,967828.869,1321
-8176168.219,984936.838,2502
-8143277.442,985034.239,1571
-7931257.029,985034.239,2202
-7894827.661,983913.028,4637
-7886729.858,984390.239,4349
-7850297.730,984241.643,1907
-7835117.760,984170.263,1826
-7835117.760,984170.263,1826
-9145366.010,967864.496,1655
-9140841.764,968981.749,1716
-9111993.892,968739.137,1671
-9094827.015,970177.071,1244
-8733699.326,977298.432,1330
-8175650.378,981397.430,2451
-8156933.933,982973.307,1275
-8143778.247,983009.213,1602
-7930251.541,982501.994,2357
-7921649.850,982478.897,2253
-7897865.354,983417.487,4629
-7862958.386,981767.873,3397
-7844741.139,982193.075,1142
-7841700.519,983190.360,1026
-9154919.478,965615.818,1608
-9147361.979,966814.419,1930
-9099807.370,967055.581,892
-9091691.999,966263.152,1547
-8734188.298,976284.187,1273
-8718499.007,976041.241,830
-8177164.872,980380.657,2309
-8175650.378,981397.430,2451
-8146304.198,981484.914,1790
-8140734.748,979981.478,1488
-8132134.723,980507.902,1176
-7937337.732,981507.845,1640
-7885226.689,980337.989,4170
-7839693.431,979640.670,1041
-9091691.999,966263.152,1547
-9091691.999,966263.152,1547
-9072971.247,966232.312,1406
-9053732.742,965705.655,1046
-9020877.862,966991.653,993
-8914673.515,968856.847,960
-8176146.204,978360.753,1852
-8174125.809,979379.100,2213
-8158944.542,978414.590,1366
-8140729.716,977957.983,1508
-7942402.057,979496.108,1457
-7927729.639,979460.045,2810
-7909011.258,978900.679,4506
-7902941.643,978375.695,4552
-7870560.126,978764.376,3754
-7866516.803,977736.462,3633
-7855888.055,978703.000,2036
