-8385159.363,515545.454,5163
-8681517.295,2735.889,5685
-8698541.143,-53957.389,5606
-8763064.354,-72277.909,5043
-8773759.402,-162670.408,6239
-8720935.577,-222006.247,5244
-8659633.253,-964376.129,5652
-8581419.406,-1053253.346,4870
-8598636.435,-1086352.185,5524
-8342352.638,-1306395.615,4922
-8117230.465,-1513227.449,5044
-7901643.618,-1537696.172,5982
-7929428.822,-1539881.039,6275
-7838218.331,-1553253.295,5662
-7687671.404,-1678004.719,5764
-8175913.285,-1714790.924,5432
-8114268.979,-1725434.002,5915
-8088375.835,-1741063.669,6407
-8054665.017,-1762395.342,5134
-8019349.721,-1762914.293,5072
-7630101.061,-1776508.987,6275
-7948992.175,-1827238.245,5726
-7892707.536,-1833198.899,5566
-7930162.400,-1844347.964,5612
-7894081.237,-1862914.020,5077
-7545478.959,-1868361.902,6325
-7858465.206,-1880915.031,5298
-7833644.466,-1911509.094,5707
-7814114.659,-1929612.949,5541
-7757911.718,-1946217.157,5174
-7776465.414,-1970534.724,5678
-7766754.404,-1991900.379,5827
-7725068.988,-2007052.799,5258
-7738806.013,-2037707.287,5583
-7737228.469,-2037684.257,5815
-7667810.856,-2037075.895,6524
-7690854.965,-2073754.272,6070
-7670885.736,-2128193.908,5574
-7697778.349,-2131314.892,5470
-7662172.704,-2141750.781,5457
-7647035.622,-2158353.224,5822
-7628014.780,-2156905.306,5261
-7604198.281,-2180695.900,4853
-7692340.071,-2199419.104,5203
-7643969.197,-2204837.831,5370
-7573166.346,-2214890.554,4941
-7647168.629,-2229811.185,5935
-7529529.541,-2238665.934,5185
-7604143.580,-2252740.914,5115
-7425693.489,-2260464.532,5369
-7643670.218,-2319573.847,5119
-7604394.248,-2332536.090,5194
-7581384.478,-2334102.502,5351
-7542309.276,-2336804.247,5035
-7369299.385,-2332823.947,5010
-7541716.775,-2338919.858,4683
-7615275.182,-2369618.912,5646
-7350879.813,-2367258.320,5477
-7525981.830,-2403080.163,5255
-7565977.270,-2411690.761,5766
-7589557.809,-2412844.345,5858
-7565977.270,-2411690.761,5766
-7551581.430,-2465979.083,5780
-7482756.156,-2496655.686,5850
-7518460.647,-2510696.512,5626
-7578132.346,-2519426.083,5375
-7504452.833,-2526950.829,5674
-7543095.069,-2535678.471,5419
-7527016.955,-2566490.513,5404
-7407476.214,-2562377.919,5637
-7478459.725,-2593016.039,5555
-7534678.838,-2617032.445,5694
-7527091.818,-2650962.262,5945
-7517693.860,-2705583.302,5850
-7400346.300,-2743231.516,5451
-7576716.802,-2760373.979,6184
-7469853.196,-2759569.750,5186
-7507900.042,-2769115.619,4806
-7545122.480,-2771438.123,5947
-7507825.280,-2771300.894,5166
-7428174.659,-2773835.841,6109
-7596858.488,-2784497.867,5894
-7568238.208,-2786940.256,5736
-7364484.280,-2787041.767,5697
-7383816.973,-2810316.936,5457
-7629298.134,-2823799.470,6663
-7392364.613,-2829317.729,6032
-7390398.589,-2849541.570,6279
-7414748.601,-2874209.587,5881
-7590709.231,-2900355.591,5452
-7530418.291,-2900078.655,5759
-7622664.664,-2944417.000,5757
-7645231.572,-2951131.562,5103
-7682613.327,-2965948.722,4931
-7466995.703,-2966318.720,5740
-7653172.069,-2986854.622,5150
-7628521.463,-2992847.978,5790
-7372666.701,-2998891.551,5366
-7662430.923,-3016017.455,5305
-7631218.018,-3015726.836,5336
-7651291.835,-3036334.853,5843
-7464382.232,-3046216.958,5964
-7639590.428,-3055537.792,5843
-7609308.396,-3058565.784,6367
-7581932.734,-3057714.771,5782
-7569053.398,-3075164.044,5836
-7626051.624,-3098195.204,5885
-7602173.327,-3108675.458,6567
-7655822.478,-3116965.757,6719
-7629403.955,-3117901.979,6870
-7695056.663,-3142680.666,5987
-7627656.122,-3139171.783,6408
-7716985.012,-3167388.048,5011
-7658083.466,-3198570.351,6732
-7638747.026,-3203097.244,5777
-7637036.847,-3203611.420,5501
-7653242.993,-3230057.269,6652
-7677939.758,-3238086.636,6282
-7617169.440,-3243125.010,5070
-7682260.409,-3267652.487,5584
-7670231.665,-3292298.714,5055
-7669129.894,-3311594.944,4760
-7754805.559,-3326789.708,5455
-7734064.186,-3385707.811,5415
-7807296.698,-3422170.103,4887
-7834781.993,-3427222.768,4886
-7834180.584,-3428936.200,5099
-7730720.646,-3430339.735,6097
-7778282.793,-3437126.596,5367
-7803352.470,-3449679.686,4992
-7804461.406,-3452000.869,5591
-7767003.397,-3535526.325,6208
-7795617.907,-3554073.672,5370
-7803677.093,-3650292.182,5573
-7795709.002,-3668855.227,5764
-7778820.779,-3691945.051,5755
-7804335.400,-3738295.594,6635
-7756804.172,-3780919.043,5586
-7793107.191,-3826708.729,6880
-7748445.630,-3857172.009,5101
-7799630.741,-3885709.116,6015
-7766038.123,-3919598.140,6552
-7749361.111,-3940735.431,5484
-7778063.425,-3970201.708,5982
-7750376.759,-4020087.023,5057
-7773141.065,-4027275.101,5228
-7795740.819,-4043481.122,5120
-7745160.176,-4058614.518,4987
